"user_id";"sex_type";"occupation";"education";"marriage";"person_type"
60328;1;4;4;3;2
60329;1;3;3;1;1
60330;1;3;4;1;4
60331;2;2;3;3;1
60332;1;2;3;2;4
60333;1;3;2;3;1
60334;1;2;3;1;2
60335;1;2;3;3;3
60336;1;3;3;3;3
60337;1;2;3;2;4
60338;2;2;3;3;1
60339;1;2;4;1;1
60340;1;4;2;1;1
60341;1;2;3;1;4
60342;1;2;3;3;1
60343;1;4;3;1;1
60344;1;2;3;1;4
60345;1;2;4;1;3
60346;1;2;2;2;1
60347;2;2;4;4;2
60348;2;2;2;1;2
60349;1;2;4;3;3
60350;1;2;4;1;3
60351;1;2;3;1;4
60352;1;4;2;3;2
60353;2;0;0;0;0
60354;1;4;4;1;4
60355;2;2;4;3;1
60356;1;2;4;3;4
60357;2;2;3;3;1
60358;1;4;4;3;1
60359;1;3;4;1;4
60360;1;3;4;3;4
60361;1;2;3;3;4
60362;0;2;3;1;4
60363;2;2;3;1;1
60364;1;3;3;1;3
60365;1;2;4;1;2
60366;2;3;2;4;1
60367;2;2;4;1;2
60368;1;2;3;4;1
60369;1;2;3;1;4
60370;2;2;4;2;1
60371;1;2;3;3;4
60372;1;2;3;3;2
60373;2;2;2;3;4
60374;1;2;4;2;4
60375;0;0;0;0;0
60376;0;3;4;1;1
60377;1;2;3;3;1
60378;1;3;4;3;4
60379;2;2;3;3;1
60380;1;3;2;1;1
60381;1;2;3;2;4
60382;1;2;4;3;2
60383;2;2;3;2;1
60384;1;2;3;1;3
60385;1;2;3;1;1
60386;1;2;4;3;4
60387;1;2;3;1;1
60388;1;2;4;3;4
60389;1;3;4;2;1
60390;1;2;4;3;4
60391;1;2;4;1;4
60392;2;2;3;1;1
60393;1;2;2;1;1
60394;1;2;3;2;2
60395;1;3;3;1;2
60396;1;2;3;1;3
60397;1;2;3;3;2
60398;1;2;3;3;2
60399;1;4;4;3;1
60400;1;2;3;1;2
60401;1;4;4;3;2
60402;1;2;3;1;3
60403;1;2;4;3;1
60404;1;2;4;2;3
60405;1;4;4;1;2
60406;1;3;3;1;2
60407;1;3;3;3;2
60408;2;2;3;1;4
60409;1;2;3;1;2
60410;1;2;2;1;1
60411;1;3;4;3;2
60412;1;4;4;3;2
60413;1;3;4;3;3
60414;1;2;3;3;2
60415;1;2;3;1;2
60416;1;2;2;1;1
60417;1;3;2;1;4
60418;1;2;4;2;1
60419;1;2;4;3;4
60420;1;4;3;3;2
60421;1;2;3;3;4
60422;1;3;3;3;2
60423;1;2;4;3;1
60424;1;2;4;3;2
60425;1;4;4;3;2
60426;1;2;3;1;3
60427;1;2;3;1;2
60428;1;4;2;1;1
60429;1;2;3;1;1
60430;1;2;4;3;1
60431;1;2;4;1;2
60432;1;2;4;3;2
60433;2;4;3;4;2
60434;1;2;3;3;2
60435;1;2;4;3;4
60436;1;2;4;3;2
60437;1;2;4;3;2
60438;1;2;3;1;3
60439;1;2;4;2;4
60440;2;4;4;3;1
60441;1;2;3;1;2
60442;1;2;3;1;1
60443;1;2;3;1;4
60444;0;2;3;3;4
60445;1;4;3;3;2
60446;1;4;4;3;4
60447;2;3;3;3;1
60448;1;2;3;1;4
60449;2;2;4;1;1
60450;0;2;2;1;3
60451;2;4;4;4;1
60452;1;2;3;1;3
60453;1;2;4;1;3
60454;1;2;4;2;3
60455;1;3;4;2;2
60456;1;2;2;1;1
60457;1;2;4;1;2
60458;2;2;4;3;1
60459;2;2;4;1;3
60460;1;2;2;3;2
60461;1;2;4;3;2
60462;1;2;4;1;3
60463;2;2;4;1;3
60464;1;2;4;1;4
60465;1;2;2;3;1
60466;2;2;3;2;3
60467;2;4;4;1;1
60468;1;2;4;3;4
60469;1;2;3;1;4
60470;1;2;2;3;3
60471;1;3;3;1;3
60472;1;2;4;1;1
60473;1;2;3;1;1
60474;1;2;2;1;3
60475;1;2;4;1;2
60476;1;2;4;1;2
60477;1;3;3;2;1
60478;1;2;4;1;3
60479;2;2;4;3;2
60480;1;4;3;1;4
60481;1;2;4;1;4
60482;1;2;2;1;1
60483;1;2;3;2;4
60484;1;3;4;1;1
60485;1;2;4;3;2
60486;1;2;4;1;4
60487;1;2;4;4;4
60488;1;4;1;2;1
60489;1;2;3;1;4
60490;1;2;2;2;1
60491;1;2;3;3;3
60492;1;2;3;1;3
60493;2;2;2;3;2
60494;1;2;4;1;1
60495;1;3;3;3;3
60496;1;2;2;3;1
60497;2;4;3;1;1
60498;1;2;4;1;4
60499;2;2;3;2;4
60500;2;2;4;3;1
60501;1;3;4;3;2
60502;1;2;4;1;1
60503;1;2;4;1;3
60504;1;2;2;3;1
60505;0;0;0;0;0
60506;1;2;4;3;2
60507;1;2;4;3;1
60508;1;2;2;1;1
60509;2;2;4;3;2
60510;1;2;4;3;4
60511;1;4;4;4;2
60512;1;2;4;1;4
60513;1;2;3;4;4
60514;1;3;2;3;2
60515;2;2;3;1;3
60516;2;2;3;3;1
60517;2;2;4;1;3
60518;2;2;3;1;1
60519;1;2;4;1;4
60520;1;3;3;1;1
60521;1;2;4;3;2
60522;1;2;3;3;3
60523;1;3;2;3;1
60524;1;2;3;1;3
60525;1;2;2;3;3
60526;1;2;4;1;3
60527;1;2;4;3;4
60528;1;2;3;1;4
60529;1;2;2;3;3
60530;2;2;3;4;4
60531;1;2;4;3;4
60532;1;2;3;1;4
60533;1;4;2;3;1
60534;2;2;3;3;2
60535;1;4;2;1;3
60536;1;2;2;1;2
60537;1;2;2;2;1
60538;1;2;3;1;3
60539;1;2;3;1;1
60540;1;2;3;1;3
60541;2;2;3;1;1
60542;1;2;3;3;2
60543;2;2;3;3;2
60544;2;2;2;1;1
60545;1;2;3;2;1
60546;1;2;3;1;2
60547;1;3;4;3;1
60548;1;3;4;1;2
60549;1;2;3;1;1
60550;1;4;3;1;2
60551;1;3;3;1;1
60552;0;2;4;3;3
60553;1;2;3;3;1
60554;1;2;2;3;1
60555;1;2;4;1;3
60556;1;3;4;3;2
60557;1;2;3;3;4
60558;2;2;2;1;1
60559;1;2;3;3;1
60560;1;2;4;3;2
60561;1;2;3;1;2
60562;1;2;3;3;2
60563;1;2;3;3;1
60564;1;4;3;1;1
60565;2;4;2;1;1
60566;1;2;2;3;1
60567;1;2;3;1;4
60568;1;2;3;1;4
60569;1;2;4;2;2
60570;1;2;3;2;2
60571;1;2;3;1;4
60572;1;2;4;3;2
60573;1;2;4;1;2
60574;1;2;3;3;1
60575;1;2;3;2;4
60576;1;4;3;1;3
60577;1;2;3;3;2
60578;1;2;3;1;4
60579;2;0;0;0;0
60580;1;2;4;3;4
60581;2;2;4;3;4
60582;0;3;3;3;3
60583;1;3;3;3;1
60584;1;2;4;3;4
60585;1;3;4;3;3
60586;1;2;2;1;3
60587;2;2;2;3;1
60588;1;2;4;2;4
60589;1;4;4;1;3
60590;1;4;2;1;3
60591;1;2;3;3;1
60592;1;2;3;2;4
60593;1;3;4;1;4
60594;1;2;3;1;4
60595;1;2;4;1;3
60596;1;4;2;2;1
60597;1;3;3;3;2
60598;1;0;0;0;0
60599;2;4;4;3;3
60600;1;2;4;4;2
60601;1;2;3;3;2
60602;1;2;3;2;4
60603;1;2;3;1;3
60604;1;2;4;1;4
60605;1;3;3;1;3
60606;2;2;4;3;2
60607;2;2;4;1;4
60608;2;2;3;1;2
60609;1;4;4;3;1
60610;1;2;3;2;2
60611;2;2;4;1;4
60612;2;2;3;1;3
60613;1;2;4;1;4
60614;1;4;3;1;1
60615;1;2;3;2;1
60616;2;4;3;3;1
60617;1;2;2;1;4
60618;0;2;3;1;4
60619;1;2;4;1;3
60620;1;4;2;1;2
60621;1;2;3;1;2
60622;2;2;3;4;1
60623;1;2;3;3;4
60624;1;2;2;3;3
60625;1;2;3;1;4
60626;1;2;2;3;2
60627;1;4;2;2;3
60628;1;2;4;1;3
60629;2;2;4;3;4
60630;2;4;4;2;2
60631;1;2;3;3;4
60632;1;2;4;2;1
60633;1;2;4;3;2
60634;1;2;3;1;3
60635;1;2;3;1;2
60636;1;2;4;2;4
60637;1;3;3;3;2
60638;1;2;2;3;1
60639;1;2;3;1;1
60640;1;2;3;3;4
60641;1;2;4;3;1
60642;0;2;3;1;1
60643;1;2;4;1;2
60644;1;3;3;1;1
60645;1;3;4;1;2
60646;1;3;2;1;3
60647;1;2;4;3;2
60648;1;2;3;3;3
60649;2;2;2;2;1
60650;0;2;2;3;1
60651;0;2;4;3;2
60652;1;4;3;1;3
60653;1;2;3;1;1
60654;2;2;2;1;3
60655;1;2;2;2;1
60656;1;4;4;3;4
60657;1;2;4;1;4
60658;2;2;3;3;2
60659;1;2;4;1;4
60660;2;2;4;3;1
60661;1;2;4;1;4
60662;2;3;2;3;1
60663;2;4;4;3;2
60664;1;2;4;1;2
60665;2;2;2;3;4
60666;1;4;3;3;1
60667;1;2;3;2;1
60668;1;2;3;1;3
60669;1;0;0;0;0
60670;1;2;4;3;2
60671;1;2;3;1;4
60672;1;2;3;2;2
60673;1;2;4;1;4
60674;1;2;3;1;3
60675;1;2;2;2;2
60676;1;2;3;3;2
60677;1;3;4;1;1
60678;1;3;2;3;3
60679;1;2;4;1;4
60680;2;4;4;3;1
60681;1;2;3;1;4
60682;1;2;4;3;4
60683;1;2;4;1;1
60684;1;2;4;1;1
60685;2;2;3;3;1
60686;1;2;4;3;2
60687;1;2;4;1;4
60688;2;2;3;3;2
60689;1;2;4;3;4
60690;1;2;2;1;3
60691;1;2;4;3;3
60692;1;2;3;1;1
60693;1;4;3;1;2
60694;1;2;4;1;1
60695;2;2;2;1;1
60696;1;2;3;3;1
60697;2;2;3;3;1
60698;2;2;4;1;3
60699;2;4;2;1;1
60700;2;4;4;3;1
60701;0;2;2;1;1
60702;1;2;2;1;2
60703;1;2;4;1;1
60704;1;2;3;3;1
60705;1;2;3;1;2
60706;1;4;4;1;4
60707;1;2;4;3;4
60708;1;2;4;3;4
60709;2;3;3;3;1
60710;1;2;4;1;2
60711;1;2;3;3;3
60712;1;2;2;3;2
60713;2;4;4;3;1
60714;1;2;3;3;2
60715;0;0;0;0;0
60716;1;2;2;3;1
60717;1;2;4;1;4
60718;1;2;3;3;3
60719;1;2;3;1;3
60720;1;2;4;1;2
60721;2;4;4;3;2
60722;1;2;4;3;2
60723;2;2;2;3;1
60724;1;4;4;4;1
60725;1;2;4;3;2
60726;1;2;3;1;4
60727;1;2;3;1;4
60728;1;4;4;3;2
60729;1;4;4;1;1
60730;1;2;4;1;4
60731;1;2;4;1;2
60732;1;2;4;3;4
60733;1;4;4;3;2
60734;1;2;4;1;4
60735;1;2;3;2;1
60736;1;2;3;3;4
60737;1;4;4;3;2
60738;1;4;4;1;4
60739;1;2;3;3;1
60740;2;3;4;1;2
60741;1;2;4;1;2
60742;2;2;3;3;1
60743;1;2;2;1;4
60744;1;2;4;3;2
60745;2;2;4;3;1
60746;1;2;3;1;4
60747;1;2;3;1;4
60748;1;4;4;1;1
60749;2;2;3;1;1
60750;1;2;2;3;1
60751;1;2;4;3;2
60752;1;2;3;3;2
60753;1;4;4;1;4
60754;1;2;4;1;4
60755;2;2;3;1;1
60756;2;2;3;2;2
60757;1;2;4;3;2
60758;2;2;4;1;3
60759;1;2;3;1;2
60760;1;2;4;1;2
60761;1;2;2;3;1
60762;1;3;4;3;4
60763;1;3;3;3;4
60764;1;2;4;1;4
60765;2;2;2;3;4
60766;1;4;2;2;3
60767;2;4;3;2;1
60768;1;3;4;3;2
60769;1;2;3;1;2
60770;2;2;4;1;3
60771;1;4;4;1;2
60772;1;2;2;1;2
60773;2;2;4;3;4
60774;1;4;4;3;2
60775;1;3;3;3;2
60776;1;2;4;1;3
60777;1;4;4;4;1
60778;1;2;3;3;2
60779;1;2;3;3;1
60780;2;4;4;2;2
60781;1;2;3;1;4
60782;1;4;4;1;4
60783;1;2;2;3;1
60784;1;2;3;1;2
60785;1;2;4;1;4
60786;2;2;3;1;2
60787;1;2;3;4;3
60788;2;4;4;3;4
60789;1;2;3;1;2
60790;1;2;3;3;1
60791;1;2;2;2;2
60792;2;4;4;2;2
60793;1;2;3;1;2
60794;1;2;3;1;1
60795;1;3;3;3;2
60796;1;2;4;3;4
60797;1;2;3;1;2
60798;1;2;4;1;2
60799;2;2;4;1;1
60800;1;2;2;1;1
60801;2;4;3;1;4
60802;1;3;3;2;1
60803;2;2;3;1;2
60804;1;4;4;1;4
60805;1;2;3;3;1
60806;2;4;2;3;2
60807;0;2;3;1;4
60808;1;4;4;1;4
60809;2;2;4;3;4
60810;1;2;4;3;1
60811;1;2;2;3;3
60812;2;2;4;1;1
60813;2;2;4;1;4
60814;1;2;3;1;3
60815;1;2;4;1;4
60816;2;3;4;3;2
60817;1;4;3;1;4
60818;1;3;3;3;1
60819;1;2;3;1;4
60820;1;2;3;1;4
60821;1;2;4;1;3
60822;1;2;3;3;2
60823;1;2;2;1;3
60824;1;4;4;1;1
60825;1;4;3;3;3
60826;2;2;4;1;2
60827;1;2;4;1;4
60828;1;4;2;3;2
60829;1;3;4;1;1
60830;1;2;2;1;3
60831;1;2;3;3;4
60832;1;2;4;3;1
60833;1;3;2;2;1
60834;1;2;3;1;3
60835;2;2;2;2;1
60836;1;4;4;2;2
60837;1;4;2;3;1
60838;1;2;3;3;4
60839;2;2;4;2;1
60840;1;2;4;3;4
60841;0;2;4;1;4
60842;2;4;4;1;2
60843;1;3;3;3;4
60844;2;4;2;2;2
60845;1;2;3;1;3
60846;1;2;4;3;4
60847;2;2;3;1;1
60848;1;3;3;3;1
60849;1;4;4;3;4
60850;2;2;3;2;3
60851;2;2;4;3;4
60852;1;4;4;1;2
60853;1;4;3;1;4
60854;2;2;4;3;4
60855;1;2;2;1;2
60856;1;4;4;1;2
60857;1;2;4;1;4
60858;1;2;3;1;1
60859;2;2;3;3;1
60860;1;2;3;3;1
60861;2;2;3;3;3
60862;1;0;0;0;0
60863;1;2;3;3;2
60864;2;2;4;3;2
60865;1;2;3;1;2
60866;2;2;3;2;1
60867;2;2;4;1;2
60868;2;2;2;1;1
60869;0;2;3;1;3
60870;1;3;3;3;1
60871;1;2;3;1;2
60872;1;2;4;1;1
60873;1;2;4;1;1
60874;1;0;0;0;0
60875;1;2;3;1;2
60876;1;3;4;1;3
60877;1;4;4;1;4
60878;2;4;3;1;1
60879;1;0;0;0;0
60880;1;2;4;3;2
60881;1;4;4;3;4
60882;1;4;4;1;2
60883;1;2;4;3;4
60884;1;2;4;1;4
60885;1;2;4;3;2
60886;1;2;4;1;4
60887;1;2;3;3;2
60888;1;2;2;2;3
60889;1;2;4;3;1
60890;2;3;4;4;3
60891;1;3;4;3;4
60892;1;2;4;2;2
60893;1;2;3;1;4
60894;1;2;4;1;2
60895;1;4;3;1;1
60896;1;2;4;1;2
60897;2;2;2;3;1
60898;1;2;3;3;4
60899;1;2;2;1;2
60900;1;2;4;3;4
60901;1;2;3;3;3
60902;1;2;2;2;4
60903;1;2;2;1;4
60904;1;2;3;3;1
60905;2;2;2;3;1
60906;1;4;4;3;2
60907;2;4;4;2;1
60908;2;3;2;3;2
60909;2;2;3;1;2
60910;1;2;2;1;2
60911;2;2;3;2;1
60912;1;2;3;1;1
60913;1;4;4;1;1
60914;1;2;4;1;1
60915;1;2;4;1;4
60916;1;2;4;1;3
60917;1;2;3;3;2
60918;1;4;4;1;3
60919;0;2;3;2;1
60920;1;2;3;3;1
60921;1;4;4;2;1
60922;1;2;2;3;2
60923;1;2;4;1;2
60924;1;2;4;3;4
60925;1;2;3;1;3
60926;1;2;3;1;4
60927;2;3;3;1;2
60928;1;3;4;3;2
60929;2;2;3;2;4
60930;1;2;4;1;4
60931;2;2;2;3;2
60932;1;2;4;1;4
60933;1;2;3;1;1
60934;0;2;3;3;2
60935;1;3;4;3;2
60936;1;2;3;1;1
60937;1;0;0;0;0
60938;1;2;3;1;2
60939;1;2;2;4;4
60940;1;2;3;1;4
60941;1;2;3;1;2
60942;1;2;3;1;1
60943;1;2;2;1;3
60944;2;2;3;3;4
60945;2;4;2;3;2
60946;1;2;3;1;4
60947;1;2;3;1;3
60948;1;3;4;3;2
60949;1;2;3;1;4
60950;1;2;2;1;1
60951;1;3;4;1;2
60952;1;2;3;1;4
60953;1;2;3;3;1
60954;1;4;2;1;4
60955;2;2;3;1;1
60956;1;2;3;3;2
60957;1;2;3;3;4
60958;1;3;3;3;1
60959;1;4;3;1;1
60960;1;2;3;3;4
60961;2;4;3;3;2
60962;1;2;3;3;4
60963;2;2;4;1;1
60964;2;2;4;4;1
60965;1;2;3;2;3
60966;1;2;3;3;3
60967;1;4;4;3;2
60968;2;3;3;3;2
60969;1;3;4;1;4
60970;2;2;3;3;4
60971;2;4;4;1;4
60972;1;2;3;3;4
60973;1;2;4;1;4
60974;1;2;2;2;1
60975;1;2;3;3;2
60976;1;2;3;1;2
60977;1;2;3;1;2
60978;2;2;4;3;1
60979;1;2;4;3;1
60980;1;2;3;1;2
60981;2;4;3;2;2
60982;2;2;3;3;1
60983;1;3;3;1;1
60984;2;2;3;3;1
60985;0;2;3;1;1
60986;1;2;2;2;1
60987;1;2;4;3;4
60988;1;2;3;3;1
60989;1;3;3;3;2
60990;2;4;4;3;4
60991;1;2;4;2;4
60992;2;2;2;1;3
60993;1;2;3;1;4
60994;1;2;3;3;1
60995;1;2;3;1;3
60996;1;2;4;1;2
60997;1;2;2;3;2
60998;2;2;3;3;1
60999;1;2;4;1;2
61000;2;2;3;2;2
61001;2;3;4;3;2
61002;1;2;3;1;1
61003;1;2;4;1;4
61004;1;4;3;3;2
61005;1;2;2;3;1
61006;1;2;4;2;3
61007;2;2;3;3;2
61008;2;2;3;1;1
61009;2;2;2;3;2
61010;1;2;4;3;3
61011;2;2;3;1;4
61012;2;2;4;1;4
61013;2;2;4;3;2
61014;1;2;3;3;2
61015;1;4;3;3;3
61016;0;4;3;2;2
61017;1;2;4;3;3
61018;1;2;3;1;2
61019;1;4;4;1;3
61020;1;2;3;1;2
61021;2;4;3;3;3
61022;2;2;3;1;2
61023;1;2;4;1;2
61024;2;2;3;3;1
61025;1;3;4;3;2
61026;1;2;3;3;1
61027;1;2;3;1;3
61028;0;2;4;3;4
61029;0;2;3;1;2
61030;1;2;3;1;3
61031;1;2;3;3;2
61032;1;2;4;1;1
61033;1;2;4;3;1
61034;1;2;3;3;4
61035;1;2;4;1;2
61036;1;2;3;1;1
61037;0;2;3;1;2
61038;1;2;2;1;3
61039;1;2;4;3;2
61040;1;2;3;1;2
61041;1;2;3;1;2
61042;2;2;3;1;2
61043;1;2;4;3;4
61044;1;4;4;3;4
61045;1;4;3;1;3
61046;1;3;4;3;2
61047;2;2;3;3;2
61048;1;2;2;4;1
61049;1;2;4;3;3
61050;1;3;3;3;3
61051;1;4;4;2;2
61052;1;2;2;1;2
61053;1;2;3;3;2
61054;1;2;4;3;2
61055;1;3;4;1;1
61056;1;2;3;3;1
61057;2;4;4;1;1
61058;1;2;4;3;2
61059;1;2;4;3;2
61060;2;2;4;1;4
61061;1;4;4;1;2
61062;1;2;2;3;3
61063;1;2;4;3;1
61064;1;2;4;1;2
61065;1;2;4;1;3
61066;1;2;3;3;2
61067;1;3;4;3;2
61068;1;4;3;1;2
61069;1;3;4;3;3
61070;1;2;4;1;2
61071;1;4;3;1;2
61072;1;2;2;1;3
61073;1;4;3;1;4
61074;1;3;3;3;2
61075;2;2;3;1;1
61076;1;2;3;1;1
61077;1;2;4;2;1
61078;1;2;4;1;3
61079;1;2;3;1;1
61080;1;3;3;2;2
61081;2;2;2;1;1
61082;1;2;3;1;1
61083;1;2;4;3;1
61084;1;2;4;2;1
61085;1;2;2;1;3
61086;1;2;4;1;3
61087;1;2;2;3;1
61088;1;2;2;3;2
61089;0;2;4;1;1
61090;1;2;4;2;2
61091;2;2;2;1;2
61092;1;2;3;2;3
61093;1;2;4;1;2
61094;1;2;3;3;2
61095;1;2;3;4;4
61096;2;3;4;3;2
61097;0;2;4;3;2
61098;2;2;3;1;3
61099;1;2;4;1;1
61100;1;4;3;3;2
61101;1;2;4;1;2
61102;2;2;4;1;2
61103;1;2;3;1;1
61104;1;2;4;1;2
61105;2;2;4;1;2
61106;1;2;3;1;3
61107;1;2;3;3;1
61108;1;4;4;3;2
61109;1;2;4;2;2
61110;1;2;4;1;4
61111;1;1;4;2;4
61112;1;2;3;3;3
61113;1;2;4;1;2
61114;1;2;3;3;1
61115;1;4;4;2;2
61116;1;3;4;3;1
61117;2;2;3;2;3
61118;1;2;4;3;2
61119;1;2;4;1;1
61120;1;2;3;3;2
61121;1;2;3;2;4
61122;1;2;4;3;2
61123;2;4;3;3;4
61124;1;2;2;1;1
61125;1;2;3;1;1
61126;1;2;3;3;1
61127;1;2;4;3;4
61128;1;2;3;1;1
61129;2;2;3;3;2
61130;1;2;3;1;2
61131;1;4;3;3;1
61132;2;2;3;3;3
61133;1;3;3;3;1
61134;1;2;4;3;2
61135;1;3;4;3;1
61136;1;2;3;3;4
61137;1;2;2;3;1
61138;1;4;4;1;2
61139;1;4;2;2;2
61140;2;3;3;1;2
61141;1;2;3;2;4
61142;1;2;2;3;2
61143;1;2;2;1;4
61144;1;2;2;1;4
61145;1;3;3;3;2
61146;1;3;3;4;1
61147;1;2;4;1;1
61148;1;3;4;3;2
61149;1;2;3;3;1
61150;1;2;3;3;3
61151;1;2;4;1;4
61152;1;2;3;3;1
61153;1;2;3;1;4
61154;1;2;2;2;1
61155;1;3;4;3;1
61156;2;2;2;2;3
61157;1;2;4;3;2
61158;1;2;4;2;1
61159;1;2;4;1;2
61160;1;2;3;1;1
61161;1;2;4;4;4
61162;1;2;4;1;1
61163;1;2;4;3;1
61164;2;2;3;3;1
61165;1;2;4;3;4
61166;1;2;2;3;3
61167;1;2;4;1;2
61168;0;2;3;3;3
61169;1;2;3;3;4
61170;1;2;3;1;4
61171;1;2;3;3;2
61172;1;2;3;3;4
61173;1;2;2;3;1
61174;1;2;3;1;2
61175;2;2;2;3;2
61176;1;2;2;3;1
61177;1;2;3;3;1
61178;1;2;4;1;4
61179;2;2;3;3;1
61180;1;2;3;3;3
61181;1;2;3;1;4
61182;1;2;4;1;2
61183;2;2;3;4;4
61184;1;2;3;3;4
61185;1;4;4;3;4
61186;1;2;3;3;1
61187;1;2;3;1;4
61188;1;2;4;3;2
61189;1;3;2;1;1
61190;2;3;3;4;1
61191;1;2;4;3;2
61192;1;2;4;3;1
61193;0;2;3;3;2
61194;2;2;1;3;1
61195;1;2;4;3;4
61196;1;2;4;1;1
61197;1;4;4;3;4
61198;1;2;4;1;2
61199;1;3;4;3;4
61200;2;4;3;3;3
61201;2;3;3;3;1
61202;1;2;4;1;4
61203;1;2;2;1;4
61204;2;2;4;1;4
61205;1;2;3;3;1
61206;1;3;4;3;4
61207;2;2;4;3;2
61208;1;2;4;1;2
61209;1;2;3;1;4
61210;1;3;4;1;2
61211;1;2;4;1;3
61212;1;2;3;3;3
61213;1;3;4;1;4
61214;1;2;3;2;1
61215;2;2;3;4;1
61216;1;3;4;3;2
61217;1;2;2;1;3
61218;1;2;2;1;1
61219;1;2;3;1;1
61220;1;3;4;3;2
61221;1;3;3;3;4
61222;1;2;4;2;2
61223;1;4;4;1;4
61224;1;2;4;2;1
61225;1;2;3;1;2
61226;1;2;3;3;1
61227;1;3;3;1;3
61228;1;2;3;3;4
61229;1;2;4;3;2
61230;1;3;2;1;1
61231;1;2;2;1;4
61232;1;4;3;1;3
61233;1;2;3;1;3
61234;1;4;4;3;2
61235;1;2;3;2;2
61236;1;2;3;3;1
61237;1;4;3;1;1
61238;1;3;3;3;3
61239;1;4;4;1;1
61240;0;4;3;3;4
61241;2;2;3;1;2
61242;2;4;2;3;1
61243;1;2;3;3;2
61244;2;2;4;3;4
61245;1;4;2;1;2
61246;2;4;4;3;2
61247;1;2;3;3;3
61248;2;2;4;3;4
61249;1;2;3;1;1
61250;1;3;3;3;1
61251;1;2;3;1;2
61252;1;4;2;3;4
61253;1;2;4;3;4
61254;1;2;4;1;4
61255;1;4;2;1;2
61256;1;2;4;1;4
61257;1;2;4;3;1
61258;1;4;4;3;1
61259;1;2;3;3;3
61260;1;2;4;1;4
61261;1;2;4;3;2
61262;1;2;2;1;4
61263;1;4;4;1;4
61264;1;4;3;1;4
61265;1;2;3;2;1
61266;1;2;2;1;3
61267;1;2;3;1;4
61268;2;3;3;4;1
61269;1;3;4;2;2
61270;1;3;4;3;3
61271;1;4;3;1;2
61272;2;2;4;2;2
61273;1;2;4;3;4
61274;2;3;3;3;3
61275;1;2;3;3;4
61276;1;2;4;3;3
61277;1;2;4;1;4
61278;1;4;2;1;3
61279;0;2;4;1;2
61280;1;3;3;1;4
61281;2;2;3;3;3
61282;1;2;4;1;2
61283;1;4;3;2;4
61284;1;2;3;3;3
61285;1;2;3;1;1
61286;1;2;3;1;1
61287;2;2;4;3;1
61288;1;4;4;3;1
61289;1;4;4;1;2
61290;1;2;4;3;2
61291;1;4;3;1;3
61292;1;2;2;2;1
61293;1;2;3;1;1
61294;2;3;4;1;4
61295;1;2;4;1;3
61296;1;2;2;2;1
61297;2;4;4;3;1
61298;1;2;4;2;4
61299;1;2;2;1;4
61300;1;2;3;1;4
61301;2;2;2;1;2
61302;1;2;4;1;4
61303;1;2;4;1;3
61304;2;3;2;3;1
61305;1;2;2;1;3
61306;1;2;3;3;2
61307;1;4;4;1;2
61308;2;4;3;3;1
61309;1;4;4;3;2
61310;1;2;3;3;1
61311;1;2;2;3;3
61312;1;3;3;3;1
61313;2;2;3;2;1
61314;1;2;4;1;2
61315;1;4;3;1;2
61316;1;3;4;1;2
61317;1;2;4;2;3
61318;1;4;3;1;4
61319;1;2;2;1;4
61320;1;2;2;1;3
61321;1;4;4;3;3
61322;2;4;2;1;4
61323;2;2;4;3;4
61324;1;2;3;1;2
61325;1;4;4;3;4
61326;1;2;2;1;1
61327;2;3;3;3;1
61328;1;3;3;2;4
61329;1;2;3;1;3
61330;1;2;2;1;4
61331;1;2;3;3;1
61332;2;2;4;2;4
61333;1;2;4;3;2
61334;0;2;2;2;1
61335;1;2;3;3;2
61336;1;2;4;3;2
61337;1;2;2;1;1
61338;1;2;3;3;4
61339;1;2;1;4;1
61340;2;4;3;1;2
61341;1;2;3;3;1
61342;2;2;3;3;1
61343;1;3;2;1;3
61344;2;2;3;1;4
61345;1;4;4;1;4
61346;1;2;4;1;1
61347;1;2;3;2;2
61348;1;2;3;1;2
61349;2;2;2;3;2
61350;1;2;2;3;2
61351;1;2;2;3;1
61352;1;2;2;4;4
61353;1;2;4;1;2
61354;1;2;4;1;4
61355;1;2;3;3;1
61356;1;2;2;3;2
61357;1;2;4;1;4
61358;1;2;4;3;2
61359;1;2;2;1;1
61360;1;2;2;3;1
61361;1;3;3;3;1
61362;1;2;4;4;3
61363;1;2;3;3;1
61364;1;2;4;1;4
61365;2;2;4;3;4
61366;1;2;4;3;4
61367;1;2;2;3;1
61368;1;4;2;3;1
61369;1;2;3;1;4
61370;1;4;4;3;3
61371;1;2;4;1;4
61372;1;2;2;3;1
61373;2;2;4;3;2
61374;1;2;3;2;1
61375;2;2;3;3;2
61376;2;2;3;3;1
61377;1;2;4;1;4
61378;1;2;4;1;2
61379;1;2;4;1;4
61380;2;2;3;3;2
61381;1;2;3;1;1
61382;1;2;4;1;3
61383;1;2;3;2;1
61384;1;4;4;3;2
61385;1;2;2;1;3
61386;2;3;4;3;2
61387;1;4;3;3;1
61388;1;3;3;2;3
61389;1;2;4;3;1
61390;1;4;3;1;2
61391;1;4;4;3;2
61392;1;2;2;1;1
61393;1;2;4;3;4
61394;1;2;2;3;1
61395;1;2;4;1;2
61396;1;2;4;3;2
61397;1;3;4;3;1
61398;1;2;3;1;4
61399;1;2;4;4;2
61400;2;3;4;3;2
61401;1;2;3;3;1
