"user_id";"sex_type";"occupation";"education";"marriage";"person_typpe";"sex_occupation";"sex_education";"sex_marriage";"sex_persontype";"occupation_education";"occupation_marriage";"occupation_persontype";"education_marriage";"education_persontype";"marriage_persontype";"credit_card_numbers";"mean_credit_limit";"max_credit_limit";"min_credit_limit";"s_1_times";"s_1_times_prob";"s_0_times";"s_0_times_prob";"mean_cycle_interest";"max_cycle_interest";"min_cycle_interest";"mean_zuidihuankuan";"min_zuidihuankuan";"max_zuidihuankuan";"mean_moneyreturn_rate";"mean_lastmoneyreturn";"min_lastmoneyreturn";"max_lastmoneyreturn";"mean_lastmoneyuse";"min_lastmoneyuse";"max_lastmoneyuse";"mean_consume_numbers";"max_consume_numbers";"min_consume_numbers";"mean_yue";"max_yue";"min_yue";"mean_jine";"max_jine";"min_jine";"bias_jine_yue";"mean_available";"max_available";"min_available";"mean_adjust";"max_adjust";"min_adjust";"consumed_money";"consumed_rate";"lable"
8556;0;2;4;1;3;0.1;0.1;0.1;0.1;8.1;2.1;6.1;4.1;12.1;3.1;3;19.769;20.8467;19.055;0;0.0;47;1.0;0.0;0.0;0.0;16.6034;0.0;19.8408;0.83575;14.9775;0.0;20.6544;17.9211;-16.7069;20.4423;1;5;0;17.6628;20.4423;-16.7069;18.01;20.2296;12.5692;-16.3192;5.8314;19.8408;-16.7069;0.0;0.0;0.0;846.47;1.01966;1
8563;1;3;4;3;4;3.1;4.1;3.1;4.1;12.1;9.1;12.1;12.1;16.1;12.1;4;21.205;22.2739;19.055;0;0.0;30;1.0;0.0;0.0;0.0;16.9637;0.0;20.3937;0.488939;4.06881;-21.3441;22.2688;8.32171;0.0;22.2688;0;3;0;19.3745;22.2688;0.0;8.84251;22.2688;0.0;315.96;0.0;0.0;0.0;0.0;0.0;0.0;265.275;0.456399;1
8577;1;2;2;3;1;2.1;2.1;3.1;1.1;4.1;6.1;2.1;6.1;2.1;3.1;2;10.7966;20.1536;0.0;0;0.0;28;1.0;0.0;0.0;0.0;18.1926;17.5875;18.9086;0.934536;10.0367;0.0;20.416;10.7398;0.0;20.1733;1;5;0;20.4731;21.134;19.8892;10.311;20.2891;0.0;284.54;0.0;0.0;0.0;0.0;0.0;0.0;288.707;0.503635;1
8602;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;7;17.7588;21.4529;0.0;0;0.0;105;1.0;3.85731;16.9909;0.0;16.7966;0.0;19.8448;0.942411;16.0337;0.0;20.5712;17.0135;-8.79497;21.4645;1;4;0;19.1794;21.4645;0.0;15.9138;21.4556;0.0;342.891;0.656792;18.6566;0.0;0.0;0.0;0.0;1670.95;0.829733;1
8613;1;2;3;3;2;2.1;3.1;3.1;2.1;6.1;6.1;4.1;9.1;6.1;6.1;2;15.1152;20.1536;0.0;0;0.0;4;1.0;0.0;0.0;0.0;13.829;0.0;18.9283;0.602943;9.27405;0.0;18.9328;15.3813;0.0;20.595;1;5;0;15.3965;20.595;0.0;13.7955;18.4131;0.0;6.40421;0.0;0.0;0.0;0.0;0.0;0.0;55.1819;0.896012;1
8629;1;3;3;4;4;3.1;3.1;4.1;4.1;9.1;12.1;12.1;12.1;12.1;16.1;1;19.9713;19.9713;19.9713;0;0.0;10;1.0;0.0;0.0;0.0;18.1851;17.7273;19.29;0.849552;16.8251;0.0;20.0105;19.8047;18.927;19.9993;1;2;1;19.8064;19.9993;18.927;0.0;0.0;0.0;198.064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
8633;1;4;3;3;3;4.1;3.1;3.1;3.1;12.1;12.1;12.1;9.1;9.1;9.1;1;20.9554;22.5362;20.1536;0;0.0;16;1.0;0.0;0.0;0.0;18.0641;15.3381;19.774;0.990009;18.3254;0.0;21.3167;18.5103;0.0;21.4538;0;0;0;19.7263;21.4538;17.6407;19.7828;21.4559;17.6687;-0.903379;0.0;0.0;0.0;4.36415;21.3039;0.0;246.698;0.781627;1
8653;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;1;19.055;19.055;19.055;0;0.0;10;1.0;0.0;0.0;0.0;17.4339;16.8228;18.2786;0.46314;8.80919;0.0;18.2565;19.0206;18.6082;19.0957;0;0;0;19.0204;19.0957;18.6082;16.5007;18.0292;15.2099;25.1963;0.0;0.0;0.0;0.0;0.0;0.0;165.007;0.86753;1
8669;2;2;4;4;1;4.1;8.1;8.1;2.1;8.1;8.1;2.1;16.1;4.1;4.1;2;7.08407;21.2522;0.0;0;0.0;3;0.0;0.0;0.0;0.0;12.6167;0.0;18.9494;0.0;6.85302;0.0;20.5591;0.0;0.0;0.0;0;0;0;14.0398;21.252;0.0;7.21918;21.6575;0.0;20.462;0.0;0.0;0.0;0.0;0.0;0.0;21.6575;0.514193;1
8691;0;3;3;4;1;0.1;0.1;0.1;0.1;9.1;12.1;3.1;12.1;3.1;4.1;1;19.4604;19.4604;19.4604;0;0.0;4;1.0;0.0;0.0;0.0;12.8659;0.0;17.1545;1.00022;14.5953;0.0;19.4605;14.5922;0.0;19.4598;0;0;0;14.5908;19.4544;0.0;16.8817;19.4604;9.1516;-9.16363;0.0;0.0;0.0;0.0;0.0;0.0;67.5269;1.15701;1
8714;1;4;3;3;3;4.1;3.1;3.1;3.1;12.1;12.1;12.1;9.1;9.1;9.1;6;15.7528;21.3576;0.0;0;0.0;13;1.0;0.0;0.0;0.0;15.6029;0.0;21.4077;0.971069;12.1964;0.0;19.9713;12.5598;0.0;21.766;0;2;0;17.2343;22.3797;0.0;8.78118;19.9713;0.0;109.89;0.0;0.0;0.0;0.0;0.0;0.0;114.155;0.509518;1
8721;2;2;3;1;4;4.1;6.1;2.1;8.1;6.1;2.1;8.1;3.1;12.1;4.1;1;18.8817;19.7481;18.3618;0;0.0;4;1.0;0.0;0.0;0.0;16.2573;15.4959;16.7469;1.35615;18.7115;17.6687;19.3551;13.7975;0.0;19.0409;0;0;0;18.5599;19.0495;17.7984;19.0647;19.4547;18.4288;-2.01932;0.0;0.0;0.0;0.0;0.0;0.0;76.259;1.0272;1
8731;1;4;4;1;4;4.1;4.1;1.1;4.1;16.1;4.1;16.1;4.1;16.1;4.1;1;19.212;19.6146;19.055;0;0.0;22;1.0;0.0;0.0;0.0;13.5858;0.0;17.7146;1.20056;15.486;0.0;19.5197;12.899;-13.3442;19.5084;0;0;0;12.9663;19.6041;-13.3442;17.4252;19.8842;12.2694;-98.0955;0.0;0.0;0.0;0.0;0.0;0.0;383.354;1.34388;1
8740;1;2;2;3;4;2.1;2.1;3.1;4.1;4.1;6.1;8.1;6.1;8.1;12.1;2;20.6637;21.2522;20.1536;0;0.0;28;1.0;0.0;0.0;0.0;18.2214;0.0;21.363;0.379763;7.66862;-19.5223;21.4345;20.1931;15.143;21.3303;2;10;0;19.0572;21.363;-19.5223;17.1743;21.3934;0.0;52.7223;0.0;0.0;0.0;0.0;0.0;0.0;480.88;0.901196;1
8745;1;4;4;1;2;4.1;4.1;1.1;2.1;16.1;4.1;8.1;4.1;8.1;2.1;1;18.3618;18.3618;18.3618;0;0.0;4;1.0;0.0;0.0;0.0;16.0149;15.8627;16.0698;0.918597;16.8082;16.0592;17.6687;18.2977;18.1653;18.3672;1;1;1;18.3175;18.3723;18.1653;16.5212;17.673;14.2403;7.18502;0.0;0.0;0.0;0.0;0.0;0.0;66.0849;0.901938;1
8751;1;3;3;3;2;3.1;3.1;3.1;2.1;9.1;9.1;6.1;9.1;6.1;6.1;1;19.9713;19.9713;19.9713;0;0.0;1;1.0;0.0;0.0;0.0;17.2331;17.2331;17.2331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;4;4;19.9748;19.9748;19.9748;0.0;0.0;0.0;19.9748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
8754;0;2;3;1;3;0.1;0.1;0.1;0.1;6.1;2.1;6.1;3.1;9.1;3.1;5;15.9314;21.9454;0.0;0;0.0;65;1.0;1.38685;15.6255;0.0;17.7146;0.0;20.3055;0.97248;17.9707;0.0;21.5808;18.4792;0.0;21.9676;0;6;0;19.6453;21.9676;0.0;19.9901;22.0502;17.4896;-22.4153;0.0;0.0;0.0;-0.65357;0.0;-21.241;1341.84;1.05082;1
8773;1;2;4;1;1;2.1;4.1;1.1;1.1;8.1;2.1;2.1;4.1;4.1;1.1;2;18.6578;20.7414;0.0;0;0.0;24;1.0;0.0;0.0;0.0;13.5944;-18.4387;19.2781;1.01117;18.8655;0.0;20.9037;18.6571;-15.9444;20.7414;0;2;0;18.6516;20.7413;-15.9444;18.9658;20.8795;0.0;-7.54232;0.0;0.0;0.0;0.0;0.0;0.0;455.18;1.01685;1
8798;1;2;4;1;1;2.1;4.1;1.1;1.1;8.1;2.1;2.1;4.1;4.1;1.1;1;19.1901;19.8659;19.055;0;0.0;15;1.0;0.0;0.0;0.0;16.8622;14.5142;18.6024;0.933818;16.3469;0.0;19.0797;17.5054;0.0;19.734;0;0;0;18.8105;19.734;14.5142;17.4797;19.0892;14.5711;19.9628;6.34348;19.0607;0.0;0.0;0.0;0.0;262.195;0.929249;1
8804;1;4;3;2;3;4.1;3.1;2.1;3.1;12.1;8.1;12.1;6.1;9.1;6.1;2;20.1004;21.5807;19.9713;0;0.0;28;1.0;12.9163;16.1447;0.0;18.0154;16.8604;19.2702;0.902486;16.7561;0.0;20.6644;18.5666;0.0;20.1355;4;8;0;19.3716;21.5728;17.7161;18.9866;21.5734;17.6698;10.7818;0.0;0.0;0.0;1.51498;20.1128;0.0;489.204;0.901916;1
8819;1;2;4;3;2;2.1;4.1;3.1;2.1;8.1;6.1;4.1;12.1;8.1;6.1;1;20.6644;20.6644;20.6644;0;0.0;5;1.0;0.0;0.0;0.0;20.1575;19.2843;20.874;0.198604;4.13288;0.0;20.6644;20.8097;20.7358;20.874;3;4;2;20.5194;20.874;19.2843;17.246;17.7267;16.6709;16.3669;0.0;0.0;0.0;0.0;0.0;0.0;86.2301;0.840474;1
8825;1;2;4;1;2;2.1;4.1;1.1;2.1;8.1;2.1;4.1;4.1;8.1;2.1;2;19.4604;19.4604;19.4604;0;0.0;14;1.0;8.97761;15.3396;0.0;16.7975;15.027;18.2865;1.14951;11.7017;0.0;19.9304;10.1797;-16.2151;19.4617;1;3;0;16.5889;19.4617;-11.0974;13.3363;19.6353;0.0;45.5355;0.0;0.0;0.0;0.0;0.0;0.0;186.708;0.803933;1
8838;2;2;4;1;2;4.1;8.1;2.1;4.1;8.1;2.1;4.1;4.1;8.1;2.1;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;17.8486;17.8486;17.8486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;20.1511;20.1511;20.1511;0.0;0.0;0.0;20.1511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
8844;1;2;2;1;1;2.1;2.1;1.1;1.1;4.1;2.1;2.1;2.1;2.1;1.1;3;16.2696;21.9172;0.0;0;0.0;4;1.0;0.0;0.0;0.0;9.73482;0.0;19.6356;1.0;10.7509;0.0;21.6248;10.7509;0.0;21.6248;6;16;0;9.76273;19.6919;0.0;0.0;0.0;0.0;39.0509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
8873;1;2;4;3;2;2.1;4.1;3.1;2.1;8.1;6.1;4.1;12.1;8.1;6.1;4;20.2492;21.0699;19.9713;0;0.0;43;1.0;0.0;0.0;0.0;11.1717;-18.2794;18.4248;1.54267;15.6982;0.0;20.7278;10.176;-18.3124;20.7273;1;3;0;11.0983;20.7273;-18.3124;11.4618;20.6756;0.0;-15.631;0.0;0.0;0.0;0.0;0.0;0.0;492.856;1.03275;1
8879;1;4;3;3;2;4.1;3.1;3.1;2.1;12.1;12.1;8.1;9.1;6.1;6.1;2;14.5186;20.6644;-20.4664;0;0.0;35;1.0;0.0;0.0;0.0;2.17238;-20.2498;18.697;0.99862;17.6899;0.0;20.6824;17.7144;0.0;22.5393;1;3;0;17.9163;20.6841;0.0;8.73048;22.5393;0.0;321.503;0.0;0.0;0.0;0.0;0.0;0.0;305.567;0.487293;1
8881;2;2;4;3;4;4.1;8.1;6.1;8.1;8.1;6.1;8.1;12.1;16.1;12.1;1;0.0;0.0;0.0;0;0.0;8;1.0;5.89179;16.4125;0.0;17.8043;17.5712;18.2797;0.946103;15.9199;0.0;18.8626;16.8268;0.0;19.9974;1;3;0;19.2324;19.9974;18.1992;18.5932;19.9693;17.6434;5.11386;0.0;0.0;0.0;-2.48459;0.0;-19.8767;168.622;1.09595;1
8885;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;3;18.7345;20.1536;0.0;0;0.0;16;1.0;1.02311;16.3697;0.0;17.5117;16.9771;17.9876;0.935813;17.535;0.0;20.8016;18.7377;0.0;20.1529;1;3;0;19.9904;20.1738;19.9378;9.14403;20.0366;0.0;173.542;0.0;0.0;0.0;0.0;0.0;0.0;146.304;0.457421;1
8887;1;2;3;1;2;2.1;3.1;1.1;2.1;6.1;2.1;4.1;3.1;6.1;2.1;1;0.0;0.0;0.0;0;0.0;19;1.0;0.0;0.0;0.0;15.3002;13.0833;16.8182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;17.6028;19.1208;15.3859;0.0;0.0;0.0;334.453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
8908;0;0;0;0;0;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;1;0.0;0.0;0.0;0;0.0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17.8118;-18.1355;-17.4882;0;0;0;0.0;0.0;0.0;17.3942;17.3942;17.3942;-69.577;0.0;0.0;0.0;0.0;0.0;0.0;69.577;0.0;1
8910;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;1;19.055;19.055;19.055;0;0.0;2;1.0;0.0;0.0;0.0;16.8;16.7478;16.8522;1.05936;20.1839;19.9911;20.3767;19.0528;19.0403;19.0654;0;0;0;19.0579;19.0654;19.0504;20.1868;20.3727;20.0008;-2.25776;0.0;0.0;0.0;0.0;0.0;0.0;40.3736;1.05923;1
8914;1;4;3;1;1;4.1;3.1;1.1;1.1;12.1;4.1;4.1;3.1;3.1;1.1;2;17.5937;22.0254;0.0;0;0.0;8;1.0;0.0;0.0;0.0;14.754;0.0;19.4771;1.03496;16.7366;0.0;20.2765;16.1712;0.0;19.9558;0;0;0;16.6848;21.7797;0.0;17.1406;22.0066;0.0;-3.64627;0.0;0.0;0.0;7.00873;19.858;0.0;81.055;0.607251;1
8921;1;4;3;3;1;4.1;3.1;3.1;1.1;12.1;12.1;4.1;9.1;3.1;3.1;1;20.7597;20.7597;20.7597;0;0.0;5;1.0;0.0;0.0;0.0;18.7794;18.3369;19.6851;0.756351;15.72;0.0;20.3359;20.784;20.7627;20.8395;0;0;0;20.6274;20.8033;20.0139;18.619;19.5851;17.0951;10.0418;0.0;0.0;0.0;0.0;0.0;0.0;93.095;0.902636;1
8933;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;2;4.98796;20.6644;0.0;0;0.0;29;1.0;0.0;0.0;0.0;17.7798;0.0;21.6473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;3;0;18.5729;21.6473;-12.6172;0.0;0.0;0.0;538.614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
8946;1;2;4;4;4;2.1;4.1;4.1;4.1;8.1;8.1;8.1;16.1;16.1;16.1;1;20.6644;20.6644;20.6644;0;0.0;11;1.0;0.0;0.0;0.0;18.3617;18.3615;18.3621;1.00001;20.6644;20.6644;20.6646;20.6642;20.6641;20.6644;0;0;0;20.6642;20.6644;20.664;0.0;0.0;0.0;227.307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
8955;1;2;3;3;4;2.1;3.1;3.1;4.1;6.1;6.1;8.1;9.1;12.1;12.1;2;21.0305;21.0699;21.0009;0;0.0;7;1.0;5.86753;17.1915;0.0;18.4501;18.072;18.7713;0.958996;20.1872;18.8318;21.7994;21.0503;20.9929;21.0735;0;0;0;21.0496;21.0849;20.9929;20.2003;21.7636;18.5784;5.9456;0.0;0.0;0.0;0.0;0.0;0.0;141.402;0.959649;1
8976;0;2;4;1;4;0.1;0.1;0.1;0.1;8.1;2.1;8.1;4.1;16.1;4.1;2;20.0624;20.1536;19.9713;0;0.0;28;1.0;0.0;0.0;0.0;9.34715;-19.3173;19.459;1.14399;17.7852;0.0;19.9822;15.5467;-20.1485;20.1599;3;8;0;16.7184;20.1611;-19.4524;9.68357;19.9919;0.0;196.976;0.0;0.0;0.0;0.0;0.0;0.0;271.14;0.579215;1
8978;1;4;4;1;4;4.1;4.1;1.1;4.1;16.1;4.1;16.1;4.1;16.1;4.1;1;19.055;19.055;19.055;0;0.0;39;1.0;0.0;0.0;0.0;16.4302;7.94787;17.6021;0.734082;13.5373;0.0;19.1038;18.4411;13.6231;19.0758;0;0;0;18.3979;19.0758;10.2501;16.8881;18.2801;0.0;58.8805;0.0;0.0;0.0;0.0;0.0;0.0;658.637;0.917939;1
8984;1;2;3;1;2;2.1;3.1;1.1;2.1;6.1;2.1;4.1;3.1;6.1;2.1;1;19.055;19.055;19.055;0;0.0;2;1.0;0.0;0.0;0.0;16.4919;16.3743;16.6095;1.62028;14.9783;11.4541;18.5026;9.24432;0.0;18.4886;0;0;0;18.5019;18.5151;18.4886;18.5091;18.5287;18.4895;-0.0144901;0.0;0.0;0.0;0.0;0.0;0.0;37.0182;1.00039;1
8990;1;3;4;1;2;3.1;4.1;1.1;2.1;12.1;3.1;6.1;4.1;8.1;2.1;3;17.7749;21.3576;0.0;0;0.0;42;1.0;0.0;0.0;0.0;15.8574;0.0;19.4597;0.559344;9.9417;0.0;21.3657;17.7739;-11.7834;21.3553;2;8;0;16.1198;21.3558;-19.6486;16.2625;21.4229;0.0;-5.99524;-0.243244;0.0;-10.2162;0.493859;20.7421;0.0;662.283;0.978218;1
8997;2;4;3;1;4;8.1;6.1;2.1;8.1;12.1;4.1;16.1;3.1;12.1;4.1;1;21.0699;21.0699;21.0699;0;0.0;1;1.0;17.0394;17.0394;17.0394;18.185;18.185;18.185;0.899757;19.055;19.055;19.055;21.1779;21.1779;21.1779;0;0;0;21.1807;21.1807;21.1807;18.9384;18.9384;18.9384;2.24224;0.0;0.0;0.0;0.0;0.0;0.0;18.9384;0.894137;1
9025;1;2;4;3;4;2.1;4.1;3.1;4.1;8.1;6.1;8.1;12.1;16.1;12.1;4;15.1959;20.1536;0.0;0;0.0;13;1.0;0.0;0.0;0.0;17.286;16.6275;17.8493;1.00079;13.6993;0.0;20.1536;13.6885;0.0;20.1511;0;0;0;19.1828;20.1511;16.6275;15.1956;20.1677;0.0;51.8335;0.0;0.0;0.0;0.0;0.0;0.0;197.542;0.792147;1
9031;1;2;2;3;1;2.1;2.1;3.1;1.1;4.1;6.1;2.1;6.1;2.1;3.1;2;21.3152;21.5605;21.0699;0;0.0;10;1.0;0.0;0.0;0.0;18.7893;18.2264;19.4887;0.969026;20.2885;19.06;21.6498;20.937;19.6536;21.4503;3;4;1;20.8808;21.4503;19.6536;10.1785;21.5059;0.0;107.023;0.0;0.0;0.0;0.0;0.0;0.0;101.785;0.487456;1
9037;1;4;2;1;2;4.1;2.1;1.1;2.1;8.1;4.1;8.1;2.1;4.1;2.1;2;20.1265;21.0699;16.4647;0;0.0;20;1.0;0.0;0.0;0.0;17.0159;0.0;19.9334;1.86534;5.43272;0.0;19.2781;2.91245;-16.3621;19.2367;3;9;0;17.5143;20.9792;-16.3621;5.57669;19.4292;0.0;238.752;0.0;0.0;0.0;0.0;0.0;0.0;111.534;0.318408;1
9038;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;2;20.7211;21.0009;20.4413;0;0.0;2;1.0;0.0;0.0;0.0;18.2229;18.1304;18.3153;1.03403;9.27208;0.0;18.5442;8.96691;0.0;17.9338;0;0;0;18.6786;19.0419;18.3153;9.64349;19.287;0.0;18.0703;0.0;0.0;0.0;0.0;0.0;0.0;19.287;0.516285;1
9044;1;2;4;4;4;2.1;4.1;4.1;4.1;8.1;8.1;8.1;16.1;16.1;16.1;1;19.9713;19.9713;19.9713;0;0.0;12;1.0;0.0;0.0;0.0;9.14283;-18.6523;18.5712;1.04999;19.2297;16.2614;20.1536;18.3143;0.0;20.309;1;2;0;19.6657;20.2267;18.6796;19.6647;20.1541;18.7837;0.0112839;0.0;0.0;0.0;0.0;0.0;0.0;235.977;0.999952;1
9066;2;2;4;3;2;4.1;8.1;6.1;4.1;8.1;6.1;4.1;12.1;8.1;6.1;2;5.89975;19.9713;0.0;0;0.0;10;1.0;1.73365;10.4865;0.0;8.17877;0.0;17.3997;1.4213;10.0418;0.0;21.4665;7.06521;0.0;19.0498;0;2;0;12.8356;19.7022;0.0;9.66726;21.6706;0.0;31.6835;0.0;0.0;0.0;3.82763;19.7156;0.0;58.3963;0.454955;1
9104;1;4;3;1;4;4.1;3.1;1.1;4.1;12.1;4.1;16.1;3.1;12.1;4.1;2;20.0564;20.1536;19.9713;0;0.0;15;1.0;8.17343;15.8899;0.0;14.7466;0.0;18.9086;1.06966;15.6919;0.0;20.4537;14.6699;-15.4328;20.1896;1;3;0;15.699;20.1896;-14.3467;9.451;19.5478;0.0;93.7195;0.0;0.0;0.0;0.0;0.0;0.0;141.765;0.602014;1
9114;1;2;3;1;3;2.1;3.1;1.1;3.1;6.1;2.1;6.1;3.1;9.1;3.1;1;8.83434;17.6687;0.0;0;0.0;4;1.0;0.0;0.0;0.0;14.7347;13.6613;15.6771;1.39101;18.097;17.5248;19.3028;13.01;0.0;17.7013;3;4;3;17.4273;17.7013;16.6568;18.3493;19.1628;17.6555;-3.68817;0.0;0.0;0.0;0.0;0.0;0.0;73.3972;1.05291;1
9116;2;2;4;1;4;4.1;8.1;2.1;8.1;8.1;2.1;8.1;4.1;16.1;4.1;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;20.228;20.228;20.228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;20.228;20.228;20.228;0.0;0.0;0.0;20.228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
9121;1;3;4;3;1;3.1;4.1;3.1;1.1;12.1;9.1;3.1;12.1;4.1;3.1;2;15.331;20.4413;0.0;0;0.0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.07657;14.5995;0.0;20.2489;-13.5611;-18.7876;0.0;0;0;0;-17.0583;-10.3454;-19.4353;13.0262;18.5485;0.0;-120.338;0.0;0.0;0.0;0.0;0.0;0.0;52.1046;-0.763626;1
9139;1;2;3;3;4;2.1;3.1;3.1;4.1;6.1;6.1;8.1;9.1;12.1;12.1;1;19.9713;19.9713;19.9713;0;0.0;1;1.0;0.0;0.0;0.0;17.2428;17.2428;17.2428;0.862668;17.241;17.241;17.241;19.9856;19.9856;19.9856;2;2;2;19.9858;19.9858;19.9858;17.2428;17.2428;17.2428;2.74291;0.0;0.0;0.0;0.0;0.0;0.0;17.2428;0.862757;1
9158;0;2;4;1;2;0.1;0.1;0.1;0.1;8.1;2.1;4.1;4.1;8.1;2.1;2;21.0383;21.3576;20.8467;0;0.0;8;1.0;0.0;0.0;0.0;18.9688;18.4162;19.7738;0.809519;6.47788;0.0;19.0845;8.00214;0.0;21.3723;1;3;0;20.2888;21.3935;19.3863;6.82918;19.248;0.0;107.677;0.0;0.0;0.0;0.0;0.0;0.0;54.6334;0.336599;1
9162;0;0;0;0;0;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.1;1;21.0699;21.0699;21.0699;0;0.0;1;0.0;0.0;0.0;0.0;18.7009;18.7009;18.7009;0.0;17.1581;17.1581;17.1581;0.0;0.0;0.0;0;0;0;20.9906;20.9906;20.9906;21.012;21.012;21.012;-0.0214252;0.0;0.0;0.0;0.0;0.0;0.0;21.012;1.00102;1
9186;1;3;2;3;2;3.1;2.1;3.1;2.1;6.1;9.1;6.1;6.1;4.1;6.1;8;15.0346;21.3576;0.0;0;0.0;96;1.0;1.56901;17.4218;0.0;15.5399;-19.025;20.0507;0.986859;18.3931;0.0;21.763;18.638;0.0;21.7619;1;4;0;19.0679;21.7619;12.651;12.4706;21.763;0.0;633.344;0.383288;19.0182;0.0;-0.882959;0.0;-21.6564;1281.94;0.700315;1
9187;1;4;4;2;2;4.1;4.1;2.1;2.1;16.1;8.1;8.1;8.1;8.1;4.1;2;18.7579;19.055;18.3618;0;0.0;35;1.0;0.0;0.0;0.0;17.1037;16.7178;18.4001;0.757958;14.1019;0.0;20.3767;18.6051;16.9891;19.1015;1;2;0;18.578;19.1015;16.9891;10.3199;20.3684;0.0;289.034;4.74327;19.0791;0.0;0.0;0.0;0.0;361.195;0.555489;1
9188;1;2;2;1;1;2.1;2.1;1.1;1.1;4.1;2.1;2.1;2.1;2.1;1.1;5;20.0554;22.2739;17.6687;0;0.0;159;1.0;0.0;0.0;0.0;15.802;-18.1921;19.4942;1.58531;16.2888;-20.5777;22.0899;10.2748;-22.049;22.049;1;13;0;17.7246;21.7968;-18.9762;9.14854;22.0707;0.0;1363.6;2.35462;20.4451;0.0;0.0;0.0;0.0;1454.62;0.516148;1
9189;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;4;20.1846;21.5807;17.6687;0;0.0;60;1.0;0.0;0.0;0.0;17.2727;0.0;19.2747;0.93971;11.5769;0.0;19.9713;12.3196;0.0;21.4952;0;2;0;19.042;21.5773;0.0;11.3307;21.5773;0.0;462.679;2.84886;19.8756;0.0;0.0;0.0;0.0;679.844;0.595037;1
9201;1;2;3;1;4;2.1;3.1;1.1;4.1;6.1;2.1;8.1;3.1;12.1;4.1;4;10.6739;21.1344;0.0;0;0.0;13;1.0;4.425;15.6075;0.0;16.9318;15.7006;18.4194;1.04711;12.2466;0.0;19.8223;11.6956;0.0;21.1474;1;3;0;18.8805;21.1497;16.7116;12.5843;19.5113;0.0;81.8497;0.0;0.0;0.0;0.0;0.0;0.0;163.596;0.666526;1
9206;1;2;4;1;2;2.1;4.1;1.1;2.1;8.1;2.1;4.1;4.1;8.1;2.1;1;21.406;21.6199;21.195;0;0.0;19;1.0;0.0;0.0;0.0;19.0394;18.0196;19.3706;1.00274;20.7078;16.0592;21.6342;20.6512;15.3661;21.6137;0;3;0;21.2867;21.6197;20.3222;0.0;0.0;0.0;404.448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
9214;1;2;4;3;3;2.1;4.1;3.1;3.1;8.1;6.1;6.1;12.1;12.1;9.1;2;21.105;21.5807;20.1536;0;0.0;3;0.0;0.0;0.0;0.0;18.4352;17.844;18.8885;0.0;5.35308;0.0;16.0592;0.0;0.0;0.0;0;0;0;20.9688;21.5688;20.1466;6.72107;20.1632;0.0;42.7433;0.0;0.0;0.0;0.0;0.0;0.0;20.1632;0.320526;1
9223;1;2;3;1;1;2.1;3.1;1.1;1.1;6.1;2.1;2.1;3.1;3.1;1.1;2;0.0;0.0;0.0;0;0.0;16;1.0;10.4885;15.448;0.0;11.8952;0.0;18.343;2.2038;16.3713;0.0;20.0639;7.42864;-18.1106;20.2713;2;5;0;8.73702;20.2713;-15.3383;15.2627;20.7588;0.0;-104.411;0.0;0.0;0.0;-2.48755;0.0;-20.1659;284.004;2.03161;1
